ID,RER
Q54LH2,0.188
Q54PM5,0.188
Q54RL6,0.188
Q54S39,0.188
Q54TD6,0.188
Q54TY6,0.188
Q54U09,0.188
Q54WY3,0.188
Q54XI6,0.188
Q553P6,0.188
Q556L7,0.188
Q55D98,0.188
Q55DA4,0.188
Q86IX2,0.188
C7FZX1,0.189
Q1ZXH9,0.189
Q54D69,0.189
Q54SG3,0.189
Q54T45,0.189
Q54Y32,0.189
Q54Y95,0.189
Q559R8,0.189
Q86HP9,0.189
Q86K66,0.189
Q9GPR2,0.189
Q54F76,0.19
Q54I93,0.19
Q54NS3,0.19
Q54SH9,0.19
Q54TZ2,0.19
Q54U14,0.19
Q54WZ6,0.19
Q556Y3,0.19
Q558Z2,0.19
Q8T869,0.19
P15064,0.191
Q54C49,0.191
Q54IV7,0.191
Q54JC0,0.191
Q54MG1,0.191
Q54S52,0.191
Q54X28,0.191
Q554U9,0.191
Q556H0,0.191
Q559Q5,0.191
Q55CR0,0.191
Q55DA0,0.191
Q55F59,0.191
Q75JP0,0.191
Q869P0,0.191
Q54BM0,0.192
Q54ED0,0.192
Q54GM7,0.192
Q54HN2,0.192
Q54I54,0.192
Q54RQ1,0.192
Q54SQ5,0.192
Q55C65,0.192
Q55EN6,0.192
Q86KG4,0.192
Q1ZXA6,0.193
Q54RB0,0.193
Q54S31,0.193
Q54S75,0.193
Q54WY9,0.193
Q54XT3,0.193
Q55EK2,0.193
Q55FE2,0.193
Q55GH9,0.193
Q86I68,0.193
Q86JE7,0.193
C7G032,0.194
P16894,0.194
P34042,0.194
Q54BW3,0.194
Q54CC0,0.194
Q54H97,0.194
Q54HJ2,0.194
Q54LV2,0.194
Q54NP0,0.194
Q54NP1,0.194
Q54P78,0.194
Q54VB9,0.194
Q54XA0,0.194
Q54XZ5,0.194
Q55BR9,0.194
Q55EH9,0.194
C7FZX8,0.195
C7FZZ4,0.195
Q54D59,0.195
Q54IS9,0.195
Q54IU0,0.195
Q54K07,0.195
Q54KF7,0.195
Q54M17,0.195
Q54NB6,0.195
Q54P87,0.195
Q54RJ1,0.195
Q54TN1,0.195
Q54WF5,0.195
Q55CF7,0.195
Q55EV9,0.195
Q54CJ5,0.196
Q54EC2,0.196
Q54EQ0,0.196
Q54H94,0.196
Q54MC0,0.196
Q54QW1,0.196
Q54W34,0.196
Q554G9,0.196
Q554H4,0.196
Q559A6,0.196
Q55CW2,0.196
Q86J15,0.196
P36412,0.197
Q54CN8,0.197
Q54CN9,0.197
Q54DL5,0.197
Q54HU4,0.197
Q54JR2,0.197
Q54KE2,0.197
Q54NY5,0.197
Q54Y70,0.197
Q54ZM4,0.197
Q55DQ2,0.197
Q55FR2,0.197
Q54DV7,0.198
Q54IM3,0.198
Q54IT8,0.198
Q54JY1,0.198
Q54LE2,0.198
Q54M68,0.198
Q54PL0,0.198
Q54QC4,0.198
Q54T20,0.198
Q54UL9,0.198
Q553M8,0.198
Q55FR0,0.198
Q54BH3,0.199
Q54F65,0.199
Q54HY6,0.199
Q54RP8,0.199
Q555Q0,0.199
Q556T9,0.199
Q558U1,0.199
Q55BS2,0.199
Q55FN8,0.199
Q58A42,0.199
Q86AX2,0.199
Q8ST87,0.199
P34046,0.2
Q54C27,0.2
Q54G01,0.2
Q54IE9,0.2
Q54IL3,0.2
Q54KR6,0.2
Q54NN4,0.2
Q54NS7,0.2
Q54PE0,0.2
Q54ZW6,0.2
Q556M3,0.2
Q55AM9,0.2
Q55BU9,0.2
Q55CD0,0.2
Q55E35,0.2
Q54CW5,0.201
Q54DP5,0.201
Q54E47,0.201
Q54LX7,0.201
Q54NL4,0.201
Q54SY9,0.201
Q54WC9,0.201
Q556T4,0.201
Q55DT6,0.201
Q55DX6,0.201
Q86K74,0.201
Q8T191,0.201
Q23862,0.202
Q54CH1,0.202
Q54Q53,0.202
Q54R42,0.202
Q54TD8,0.202
Q54U20,0.202
Q54Z90,0.202
Q550W1,0.202
Q55AX3,0.202
Q55E18,0.202
Q86A74,0.202
Q86H65,0.202
P22684,0.203
Q54D76,0.203
Q54FB1,0.203
Q54GY6,0.203
Q54HB0,0.203
Q54LN2,0.203
Q54WM4,0.203
Q55AW5,0.203
Q55F81,0.203
Q55GF9,0.203
Q6RZZ9,0.203
Q86AF0,0.203
Q86KS1,0.203
Q8T154,0.203
Q54BI6,0.204
Q54P61,0.204
Q54S23,0.204
Q54WG3,0.204
Q559Z3,0.204
Q55EX3,0.204
Q55FU1,0.204
Q6S002,0.204
Q86HQ9,0.204
P34115,0.205
Q54D61,0.205
Q54J57,0.205
Q54JQ6,0.205
Q54R45,0.205
Q54TK6,0.205
Q553Y7,0.205
Q55A32,0.205
Q55FK2,0.205
Q55FP7,0.205
Q75JQ3,0.205
P54642,0.206
Q54BP1,0.206
Q54CC5,0.206
Q54E62,0.206
Q54LU8,0.206
Q54TZ6,0.206
Q54XP6,0.206
Q55B58,0.206
Q95ZG3,0.206
B0G197,0.207
P34142,0.207
Q1ZXA8,0.207
Q54CN5,0.207
Q54IC1,0.207
Q54JK0,0.207
Q54R04,0.207
Q86L17,0.207
B0G126,0.208
C7G025,0.208
Q54EQ3,0.208
Q54H71,0.208
Q54HX1,0.208
Q54J42,0.208
Q54K69,0.208
Q54LW4,0.208
Q54QZ6,0.208
Q54U18,0.208
Q54U38,0.208
Q55BY2,0.208
Q55FV0,0.208
Q75JY0,0.208
Q869T2,0.208
Q86AH6,0.208
Q86HL5,0.208
Q9NGW9,0.208
P0CD61,0.209
P18161,0.209
Q1ZXN2,0.209
Q54HE1,0.209
Q54IT4,0.209
Q54MK9,0.209
Q54N33,0.209
Q54N46,0.209
Q54NA9,0.209
Q54NS0,0.209
Q54XJ8,0.209
Q54ZJ9,0.209
Q551S2,0.209
Q556Y0,0.209
Q55E32,0.209
Q86IG3,0.209
Q95ZG8,0.209
Q9GTN7,0.209
Q54G55,0.21
Q54II1,0.21
Q54Q97,0.21
Q55D57,0.21
Q869L7,0.21
Q86I62,0.21
Q86IL9,0.21
Q8T683,0.21
C7G057,0.211
Q54I50,0.211
Q54LC0,0.211
Q54PL2,0.211
Q54Q18,0.211
Q54VM5,0.211
Q54XJ9,0.211
Q55E20,0.211
Q769F6,0.211
Q86A08,0.211
Q86K95,0.211
Q54CD7,0.212
Q54GM0,0.212
Q54IC2,0.212
Q54IF3,0.212
Q54MS0,0.212
Q54XX6,0.212
Q55FH2,0.212
Q55FR8,0.212
Q54CR2,0.213
Q54DW2,0.213
Q54IP7,0.213
Q54PQ9,0.213
Q54RT5,0.213
Q54TU1,0.213
Q552B8,0.213
Q55BH9,0.213
Q55BV1,0.213
Q55ET6,0.213
Q55GN0,0.213
Q86I95,0.213
Q54GN0,0.214
Q54HG9,0.214
Q54MP3,0.214
Q54R41,0.214
Q54VI6,0.214
Q54YU5,0.214
Q55ET3,0.214
Q769F9,0.214
Q7KWW0,0.214
Q9NA13,0.214
Q9NKX1,0.214
Q54DH6,0.215
Q54EM3,0.215
Q54IP3,0.215
Q54ME7,0.215
Q54NL0,0.215
Q54P37,0.215
Q54Q29,0.215
Q55CP4,0.215
Q1ZXJ3,0.216
Q54G37,0.216
Q54N54,0.216
Q54S87,0.216
Q54TW5,0.216
Q55C97,0.216
Q55DN6,0.216
Q55G49,0.216
Q55GP6,0.216
Q869Z0,0.216
Q54CD6,0.217
Q54HU9,0.217
Q54JU2,0.217
Q54WD3,0.217
Q54YP8,0.217
Q55EM4,0.217
Q8MMS1,0.217
Q54GG3,0.218
Q54KZ8,0.218
Q54RC3,0.218
Q54XJ6,0.218
Q55BA8,0.218
Q54CD8,0.219
Q54YU8,0.219
Q55CT3,0.219
Q95US4,0.219
Q54PF1,0.22
Q54QH1,0.22
Q54QP7,0.22
Q54RJ3,0.22
Q55AI8,0.22
Q54H98,0.221
Q54ID8,0.221
Q54TN9,0.221
Q55FV9,0.221
Q869T6,0.221
Q869W8,0.221
Q54FA1,0.222
Q54N74,0.222
Q54RT4,0.222
Q55FU9,0.222
Q869Q9,0.222
Q86LA2,0.222
Q54D90,0.223
Q54N59,0.223
Q54NQ7,0.223
Q54SN3,0.223
Q54SQ0,0.223
Q75JI6,0.223
Q54N72,0.224
Q54XK2,0.224
Q54Y30,0.224
Q54YN3,0.224
Q55GP7,0.224
Q75JT4,0.224
Q54BD7,0.225
Q54CY5,0.225
Q54GR8,0.225
Q54R07,0.225
Q55AR1,0.225
Q55BC2,0.225
Q55EQ9,0.225
Q86JC9,0.225
Q86JK8,0.225
Q55BR2,0.226
Q55DE2,0.226
Q55EP5,0.226
Q55GQ9,0.226
Q54IN0,0.227
Q54NE5,0.227
Q54TZ8,0.227
Q55BE9,0.227
Q55GJ9,0.227
C7FZW2,0.228
P34043,0.228
Q54CR1,0.228
Q54IP5,0.228
Q54RD7,0.228
Q558Y5,0.228
Q86A18,0.228
Q54V92,0.229
Q54XJ2,0.229
Q55GJ2,0.229
B0G183,0.23
Q54JA3,0.23
Q54R62,0.23
Q54U89,0.23
Q54VH1,0.23
Q556S2,0.23
Q558K8,0.23
Q55D94,0.23
Q86AF6,0.23
Q8T2T7,0.23
Q9BKJ9,0.23
Q54H73,0.231
Q54P23,0.231
Q54RN4,0.231
Q54Y03,0.231
Q551L2,0.231
Q55EF0,0.231
Q86AD8,0.231
B0G0Y8,0.232
C7G026,0.232
Q54G63,0.232
Q54HH9,0.232
Q54U08,0.232
Q54UB6,0.232
Q54VK1,0.232
Q54VY0,0.232
Q555E8,0.232
Q86IF9,0.232
Q54BV1,0.233
Q54WK9,0.233
Q55D78,0.233
Q55EF7,0.233
Q54HR9,0.234
Q54K44,0.234
Q54PA2,0.234
Q54QL9,0.234
Q54X97,0.234
Q55BN8,0.234
Q55DS5,0.234
Q9Y1W0,0.234
Q54GQ6,0.235
Q54K22,0.235
Q54QH3,0.235
Q54UD0,0.235
Q86H60,0.235
Q86HX3,0.235
P36408,0.236
Q54DF4,0.236
Q54GP6,0.236
Q550G0,0.236
Q55FJ4,0.236
Q55G63,0.236
Q8MMR8,0.236
P0CD60,0.237
Q54ID5,0.237
Q54Q56,0.237
Q54W97,0.237
P16051,0.238
Q55FZ9,0.238
Q86K43,0.238
Q86KX9,0.238
Q54G35,0.239
Q54L26,0.239
Q54LK8,0.239
Q54QY8,0.239
Q54RF6,0.239
Q556R8,0.239
Q6S000,0.239
Q54ET0,0.24
Q54F92,0.24
Q55CJ8,0.24
Q86JD4,0.24
Q54T95,0.241
Q54VZ3,0.241
Q54WQ4,0.241
Q54WW9,0.241
Q75JL8,0.241
P34140,0.242
Q54HR7,0.242
Q54IC9,0.242
Q54X09,0.242
Q55EI7,0.243
Q58A41,0.243
Q6B9X6,0.243
Q86KR0,0.243
Q54CX4,0.244
Q54EK3,0.244
Q54IV4,0.244
Q54KN2,0.244
Q54LY6,0.244
Q54G71,0.245
Q556C6,0.245
Q556W2,0.245
Q86AG5,0.245
Q54E89,0.246
Q54GM8,0.246
Q54IS5,0.246
Q55DN4,0.246
Q75JN1,0.246
Q8T9W1,0.246
P54679,0.247
Q54EA4,0.247
Q54EY9,0.247
Q54TF9,0.247
Q54XP9,0.247
Q8MXQ3,0.247
Q54DW9,0.248
Q54H87,0.248
Q54M88,0.248
Q55CT6,0.248
Q86IY4,0.248
Q54CG0,0.249
Q54FL2,0.249
Q54T65,0.249
Q54VZ2,0.249
Q54Y52,0.249
Q556M4,0.249
Q869W1,0.249
Q1ZXE4,0.25
Q54CL3,0.25
Q54PD6,0.25
Q54QY9,0.25
Q54SC3,0.25
Q54Z16,0.25
Q54HL1,0.251
Q557K5,0.251
Q55G26,0.251
Q9GNF0,0.251
P34139,0.252
Q54G07,0.252
Q54N40,0.252
Q54NU2,0.252
Q54QD5,0.252
Q552H9,0.252
Q55BC7,0.252
Q54C86,0.253
Q54T29,0.253
Q54XV0,0.253
Q8MMQ2,0.253
Q54C64,0.254
Q54MD6,0.254
Q54U91,0.254
Q54XH8,0.254
Q86B20,0.254
Q8MXL9,0.254
Q54N80,0.255
Q54DT9,0.256
Q86JE3,0.256
Q54L98,0.257
Q54QR3,0.257
Q86AD3,0.257
Q86KB4,0.257
C7G041,0.258
Q54BX7,0.258
Q54GY8,0.258
Q54HK2,0.258
Q54P57,0.258
Q554F5,0.258
Q557F6,0.258
P20790,0.26
Q54C61,0.26
Q54JQ5,0.26
Q54T88,0.26
Q54TP6,0.26
Q8T126,0.26
Q54FX5,0.261
Q54KL4,0.261
Q54TP9,0.261
Q550H5,0.261
Q55G25,0.261
Q55GF0,0.261
Q65YR7,0.261
Q54BK7,0.262
Q54TR4,0.262
Q55DI9,0.262
Q9BPU3,0.262
Q54CT9,0.263
Q54DZ2,0.263
Q54EM7,0.263
Q54FL5,0.263
Q55EH0,0.263
P13773,0.264
Q54LK1,0.265
Q54LP7,0.265
Q54BC0,0.266
Q54CN4,0.266
Q54D09,0.266
Q550P3,0.266
Q1ZXD9,0.267
Q54MJ7,0.267
Q55AC2,0.267
Q55ED8,0.267
Q9NH03,0.267
Q54RX9,0.269
Q55DD1,0.269
Q54DN0,0.27
Q54FF5,0.27
Q54VX1,0.27
Q8T690,0.27
Q54N25,0.271
Q54SV1,0.271
Q54JM9,0.272
Q54NX5,0.272
Q54KW2,0.273
Q86HN8,0.273
Q86JM0,0.273
Q54R79,0.274
Q86H96,0.274
Q54DE8,0.275
Q54HJ3,0.275
Q54MC4,0.275
Q54NK3,0.275
Q558W0,0.275
Q559X6,0.275
Q55BS8,0.275
Q8T8P3,0.275
Q54VC7,0.276
Q75JR6,0.276
Q86JP5,0.276
Q54W35,0.277
Q86HD0,0.277
O77229,0.278
Q54N85,0.278
Q54Q49,0.278
Q54QU7,0.278
Q55E31,0.278
Q55GI4,0.278
Q54RR4,0.279
Q9NCL8,0.279
Q54Q75,0.28
Q54T73,0.28
C7G083,0.282
Q54FB6,0.282
Q54K01,0.282
O21035,0.283
Q54BJ7,0.283
Q54E40,0.283
Q54SS0,0.283
Q54XZ0,0.283
Q55GH1,0.283
Q76P23,0.283
P36409,0.284
Q75JT6,0.284
Q8I7T3,0.285
Q54CZ3,0.286
Q54VJ4,0.286
Q54RA2,0.287
Q54WT0,0.287
Q54JB3,0.288
Q1ZXP8,0.29
Q54W86,0.29
Q8T2K9,0.29
Q54L60,0.291
Q54Y78,0.291
Q86AC7,0.291
O96759,0.292
Q54RN6,0.292
Q54TM1,0.292
Q55D76,0.292
Q86B08,0.292
Q86HH3,0.292
Q54C55,0.293
Q54MM0,0.293
Q54U86,0.293
Q54BP9,0.294
Q54FE7,0.294
Q54US8,0.294
Q54VR8,0.295
Q54VY2,0.296
Q54DR1,0.3
Q54EL0,0.3
Q54WT8,0.3
Q557K0,0.3
Q86JM6,0.301
Q54H86,0.302
Q54CX3,0.303
Q54LK9,0.303
Q54YG0,0.303
Q55D90,0.303
Q55GE4,0.303
Q54IT3,0.304
Q54JR9,0.304
Q54P77,0.304
Q54K78,0.305
Q54TE2,0.305
Q54Y14,0.306
Q54F34,0.307
Q54IS6,0.307
Q54Q89,0.307
Q54YY2,0.308
Q8MXQ2,0.31
Q54TZ7,0.311
Q86H81,0.311
Q54HJ4,0.312
Q54IZ7,0.312
Q54LL8,0.312
Q54VM9,0.313
Q552J9,0.313
P34112,0.314
Q55C85,0.314
Q54GE6,0.315
Q54LM1,0.315
Q54NZ6,0.315
Q553T0,0.317
Q54IP9,0.318
Q55BU8,0.319
P21837,0.32
Q54TB0,0.32
Q54LF0,0.321
Q54SC0,0.321
Q54I12,0.322
Q86JM5,0.322
Q55AX2,0.323
Q551G6,0.325
B0G180,0.326
Q7KWQ5,0.326
Q86JP3,0.327
Q54VL3,0.33
Q54P72,0.332
Q54KL1,0.334
Q54TH7,0.335
Q54U30,0.335
Q55AA7,0.335
Q55BL6,0.335
Q54EA1,0.336
Q554R7,0.336
Q54T09,0.337
Q54XX2,0.337
Q55EY5,0.337
Q86L18,0.34
Q1ZXQ4,0.342
Q54BT7,0.342
Q54RX7,0.343
Q54SL9,0.344
Q54XL8,0.344
Q550C1,0.344
P42526,0.345
Q54FK8,0.345
Q54NM3,0.345
Q75JC5,0.345
Q54FG4,0.347
Q54XE8,0.347
Q55D58,0.347
Q54GC2,0.348
Q54L39,0.348
Q7KWV8,0.348
Q54EX8,0.349
Q54IA1,0.349
Q54LN5,0.349
Q54VE2,0.349
Q550H2,0.351
Q557J5,0.353
Q27564,0.355
Q54JV3,0.355
Q54W18,0.358
Q54JV0,0.36
Q55AW9,0.36
Q54M25,0.363
Q54JE3,0.366
Q55GG9,0.368
Q86K31,0.369
Q54KH2,0.37
Q54RZ5,0.371
Q54EX7,0.373
Q54KX3,0.373
Q55BT7,0.375
Q55AP1,0.381
P32253,0.382
Q54W30,0.382
Q54N98,0.383
Q75JI5,0.384
Q55E82,0.385
Q54NX3,0.386
Q54S63,0.386
Q55BF9,0.387
Q55D85,0.387
Q55AF6,0.388
Q54HW0,0.389
Q556S5,0.389
Q551M9,0.39
Q54PL1,0.392
Q54JE9,0.394
Q54JX1,0.397
Q54CC6,0.398
Q55CH9,0.398
Q54Y48,0.4
P13231,0.401
Q555E4,0.402
Q54VB0,0.404
Q86KA4,0.407
Q54XS7,0.408
Q55FZ5,0.41
Q86HW2,0.41
Q966U0,0.41
Q1ZXC3,0.411
Q54DW1,0.411
Q54MI5,0.416
Q55G90,0.416
Q54YZ4,0.418
Q556H6,0.418
Q54XZ1,0.419
Q54YE8,0.419
Q54RW4,0.421
Q54V95,0.421
Q55E67,0.423
Q54R47,0.424
Q9UA41,0.424
Q54L05,0.425
Q54Q52,0.425
Q54Z02,0.425
Q54BJ5,0.426
Q54K52,0.426
Q54RR6,0.427
Q54GK8,0.433
Q55GW0,0.434
Q7KWW3,0.438
Q55FL0,0.443
Q55GW1,0.446
Q54KR0,0.45
Q55C94,0.45
Q869B9,0.451
Q55BN2,0.452
Q54UW1,0.454
Q54ND5,0.455
Q54CX2,0.457
Q9NKW1,0.457
Q55E63,0.465
Q54HV4,0.466
Q8MP58,0.466
Q54N68,0.467
Q54BY9,0.468
Q54QI7,0.468
Q54V88,0.47
Q54E57,0.471
Q54J36,0.471
Q54ID0,0.472
Q54Y25,0.474
Q54M18,0.475
Q54IM8,0.476
Q55GM6,0.476
Q54XX9,0.477
Q54YR4,0.479
Q54YF3,0.48
Q556S6,0.481
Q75JL2,0.483
Q54P88,0.484
Q54S35,0.487
Q54XF6,0.487
Q553I0,0.49
Q54I78,0.491
O21045,0.492
Q54BH0,0.492
Q54WJ1,0.492
Q7KWX2,0.492
Q54IY2,0.493
Q54K35,0.493
Q54XS2,0.493
Q554C4,0.494
Q55DQ6,0.494
Q54F06,0.495
Q54HN7,0.495
Q55C52,0.495
Q54CT8,0.497
Q54QE2,0.497
Q54WE8,0.5
Q54GF1,0.502
Q553V2,0.502
Q54W88,0.504
Q55FI1,0.504
Q75K17,0.504
Q54M86,0.506
Q54D12,0.507
Q55A40,0.507
Q86L22,0.508
Q54NM6,0.51
Q54NZ8,0.512
Q54MJ1,0.513
Q54T75,0.513
Q555E3,0.513
Q86JL2,0.514
Q54Y72,0.517
Q8I7W9,0.518
Q54QP9,0.52
Q54SI4,0.52
Q54UQ6,0.521
Q55DT8,0.521
Q54I27,0.522
Q54VE8,0.522
Q54IA0,0.523
Q54PT4,0.523
Q54ES4,0.525
Q54SG2,0.525
Q54UH1,0.525
Q54DN9,0.526
Q556I2,0.526
Q55F22,0.526
Q54JW0,0.53
Q54ND0,0.53
Q9GPS1,0.532
Q54HG5,0.535
Q54MY2,0.536
Q54NS9,0.536
Q37313,0.54
Q55EZ9,0.54
Q54BM8,0.541
Q54LW3,0.544
Q54DY1,0.545
Q54G19,0.545
Q54UT2,0.547
Q55EC5,0.548
Q54D04,0.55
Q54G97,0.552
Q54JT8,0.555
Q54N67,0.557
Q54NC1,0.557
O21038,0.558
Q55GU4,0.559
Q54PT6,0.56
B0G119,0.562
Q54I91,0.562
Q54DF7,0.563
Q55CJ9,0.564
Q54GL4,0.565
Q54G84,0.566
Q54NS1,0.567
Q37311,0.569
Q54VS7,0.569
Q54M56,0.57
Q869L9,0.571
Q54W24,0.573
Q55CV9,0.573
Q54ZY3,0.575
Q54UK1,0.578
Q54X04,0.579
Q557I0,0.581
Q54MJ5,0.582
Q54VS1,0.584
Q556J1,0.584
C7G061,0.585
Q86A84,0.585
Q55ER6,0.586
Q54IL4,0.588
Q556V1,0.588
Q55E52,0.588
Q54JV8,0.589
Q54R43,0.59
Q54B20,0.592
Q550Q8,0.593
Q54LP9,0.594
Q54WD4,0.594
Q54T46,0.598
Q7KWY4,0.598
Q54VC5,0.6
Q55CI6,0.6
Q54HW4,0.603
Q54MZ8,0.603
Q55E30,0.603
Q8T663,0.603
Q54DD3,0.604
Q54B22,0.605
Q54G50,0.605
Q54SX4,0.606
Q54FD7,0.607
Q54S83,0.607
Q8T133,0.607
Q54K91,0.608
Q54WM5,0.609
Q54P40,0.613
Q54VR5,0.614
Q54WC6,0.616
Q54RR5,0.617
Q54MY0,0.619
Q86A90,0.619
Q37315,0.62
Q54CE4,0.621
Q54XE3,0.621
Q55C00,0.622
Q54YU4,0.624
Q554U6,0.625
Q54KE6,0.627
Q54GQ0,0.628
Q54YK4,0.628
Q55GN7,0.632
B0G178,0.633
Q54IQ1,0.633
Q552K6,0.633
Q86AD9,0.634
Q86HS0,0.634
Q559P3,0.635
Q55BE1,0.635
Q54B71,0.637
Q551Y3,0.637
Q552R4,0.637
Q86A68,0.637
Q551D9,0.64
Q54T08,0.641
Q559Z1,0.642
Q54D03,0.643
Q86HC3,0.643
Q54BN1,0.644
Q869Z4,0.645
Q54I58,0.646
Q9GPZ7,0.646
Q55FI3,0.649
Q54U47,0.65
Q8WSV6,0.65
Q54BU5,0.652
Q54HH1,0.652
Q55ES5,0.655
Q54F37,0.657
Q54GH8,0.657
Q55A06,0.657
Q54C45,0.658
Q869N8,0.658
Q54L16,0.66
Q75JQ8,0.66
Q54JT0,0.661
Q54KV4,0.662
Q54PL9,0.662
Q75JQ7,0.662
Q54JR3,0.663
Q54KB7,0.663
Q54XD9,0.664
Q54SV6,0.666
Q34313,0.667
Q54FN9,0.667
Q54W51,0.667
Q550P4,0.667
Q54EU1,0.668
Q555C8,0.67
Q54Z70,0.672
Q55GI2,0.672
Q54IC8,0.673
Q55BF4,0.673
Q552P9,0.674
Q555U6,0.675
Q54N47,0.676
Q55D22,0.677
Q54JK1,0.678
Q54W39,0.678
Q54II4,0.679
Q86L04,0.679
Q54T58,0.68
Q55CY6,0.681
Q55G83,0.681
Q54HM4,0.684
Q54HD3,0.686
Q552L1,0.687
Q553T7,0.687
Q9U1M9,0.687
Q55ER8,0.689
Q54XR1,0.69
Q54CL7,0.693
Q54X21,0.694
Q54N05,0.695
Q55CJ1,0.695
Q1ZXK7,0.698
Q54WC5,0.7
Q54GI9,0.701
Q554Z5,0.701
Q55D12,0.701
Q54L63,0.702
C7G039,0.703
Q54CW7,0.703
Q54E22,0.703
Q55BM0,0.704
Q54DY9,0.705
Q54ET5,0.705
Q54IW8,0.705
Q55EN1,0.707
Q54ZW4,0.708
Q55BJ9,0.708
Q55GS6,0.708
Q86H49,0.709
O21033,0.711
Q54QJ9,0.712
Q54XM2,0.712
Q54FV8,0.713
Q54Y94,0.713
Q556U7,0.713
Q54CV4,0.715
Q55C31,0.722
Q550C8,0.723
Q54LV3,0.724
Q54PY7,0.724
Q55CK8,0.724
Q54TR5,0.725
Q54WI6,0.725
Q54IN6,0.727
Q55BK8,0.727
Q54NR3,0.728
Q8MP20,0.73
Q54EW1,0.731
Q55GI5,0.731
Q54N93,0.735
Q54F94,0.739
Q869N1,0.739
Q55EJ5,0.741
Q54J68,0.742
Q54D65,0.744
Q75JR2,0.744
Q8T9W2,0.745
Q86H28,0.747
Q555D9,0.748
Q55F21,0.748
Q54Q67,0.75
Q55C48,0.75
Q8T2J9,0.751
Q54SI5,0.754
Q54GJ7,0.757
Q75JK9,0.759
O21043,0.76
Q54I88,0.76
Q54QN2,0.76
Q23887,0.761
Q54LP4,0.761
P34136,0.762
Q54VU7,0.762
Q54KY0,0.763
Q55BQ4,0.765
Q54MZ7,0.766
Q54X18,0.766
Q55GH8,0.766
O76740,0.767
Q54WD9,0.768
B0G117,0.769
Q54PM3,0.769
Q557D9,0.769
Q54JK2,0.771
Q54PI8,0.771
Q55BM7,0.771
Q86IZ2,0.771
Q54BW1,0.772
P0C7B6,0.776
Q54XQ3,0.776
Q75JQ5,0.776
Q54H24,0.777
Q55DJ4,0.777
Q54GF3,0.782
Q54KI1,0.783
Q553V1,0.783
Q76NT0,0.784
Q54M99,0.785
Q554U7,0.785
Q54LD3,0.787
Q54NN6,0.788
Q54VB8,0.788
Q559H1,0.788
Q55G50,0.788
Q54CD3,0.789
Q54QF9,0.789
Q54FU9,0.79
Q54VA2,0.79
Q54JV7,0.791
Q54UP1,0.791
Q54YM4,0.792
P34093,0.793
Q1ZXF1,0.793
Q54DF5,0.793
Q54I63,0.793
Q54DX7,0.794
Q54RB8,0.794
Q75K12,0.794
Q54L87,0.795
Q54YA9,0.796
Q75JG3,0.796
Q86L21,0.796
P0C7W5,0.797
Q86KA1,0.797
Q55DB5,0.798
Q869S7,0.799
Q54P99,0.8
Q54VM8,0.801
Q557I2,0.801
Q9GSE7,0.801
Q54RT6,0.802
Q1ZXG5,0.804
Q54P95,0.805
Q54ZD0,0.805
Q54G34,0.807
Q55E73,0.807
Q54X43,0.808
Q55G92,0.809
Q54EW4,0.813
Q54JI6,0.813
Q54KY9,0.814
Q55CN3,0.814
Q54JU0,0.816
Q55FL6,0.816
Q8I0H7,0.816
Q54F10,0.817
Q55C71,0.817
Q54HB2,0.818
Q550W5,0.818
Q55D11,0.818
Q54XQ5,0.819
Q551W4,0.819
P0C8Z6,0.82
Q54N28,0.82
Q54ZA4,0.82
Q55CR4,0.821
Q54HG7,0.822
Q54N07,0.822
Q54Q74,0.822
Q54KY1,0.823
Q76P42,0.823
Q54E56,0.824
Q54J76,0.824
Q54KG7,0.824
Q553K0,0.824
B0G112,0.825
Q55C99,0.826
Q86HC7,0.826
Q54D67,0.827
Q54QG4,0.827
Q54JT6,0.828
Q54QG2,0.828
Q54SE2,0.828
Q54DG1,0.829
Q555U7,0.829
Q54EE7,0.832
Q7KWR0,0.833
Q54HU7,0.834
Q54HY8,0.835
Q86IB7,0.836
Q54F42,0.837
Q54PP3,0.838
Q95NZ8,0.838
Q54HS2,0.839
Q553P8,0.84
Q54UC6,0.841
Q550W3,0.841
Q55GN4,0.841
Q54D52,0.842
Q54IF0,0.842
Q54L14,0.845
Q55E85,0.845
Q54H57,0.846
Q54U71,0.846
Q8T1E2,0.846
Q54K15,0.851
Q54S91,0.852
Q54RS0,0.854
Q55AI5,0.854
Q54E61,0.856
Q54EE6,0.856
Q54NZ0,0.857
Q54YT4,0.857
Q54JL2,0.858
Q553N9,0.859
Q34312,0.86
Q37312,0.861
Q54RV9,0.861
Q54Z42,0.861
Q55FG0,0.861
Q55CZ7,0.862
Q54JC1,0.863
Q550M3,0.864
Q54WE9,0.865
Q55E45,0.865
Q54QM0,0.866
Q54X32,0.866
Q54B42,0.868
Q55CA5,0.869
Q54LM5,0.87
Q54RP2,0.871
B0G189,0.872
Q54DG6,0.872
Q54CX6,0.873
Q54B68,0.876
Q55EM7,0.878
Q54J94,0.879
Q54R89,0.879
Q551V0,0.879
Q54EV4,0.88
Q54KM7,0.88
Q54T03,0.88
Q54CZ2,0.882
Q23883,0.883
Q54CQ1,0.884
Q55GJ3,0.884
Q54K93,0.885
Q54X39,0.886
Q54I90,0.887
Q869Z3,0.887
Q54JM7,0.889
Q54IP6,0.891
Q54GQ7,0.892
Q54LV4,0.892
